0	3.46000819446459	0.100084964477333	-5.18148246891601e-05	-0.00068163828565617
0.1	3.45996247403229	0.0996107490636666	-0.000736133168934685	-0.00781436425279899
0.2	3.45985504950699	0.0984885639053358	-0.00142045151330297	-0.0149470902199432
0.3	3.45967758260758	0.0966263335052706	-0.00210476985767655	-0.0220798161870874
0.4	3.45943163150389	0.0940367668570976	-0.0027901504226792	-0.0292297915421669
0.5	3.45911902585266	0.0907375471655416	-0.00344686131947346	-0.0361626706265067
0.6	3.45874185905411	0.0867512172514621	-0.00408133465819426	-0.0428482937574316
0.7	3.45830248022869	0.0821050329888326	-0.00469104927460241	-0.0492407475132922
0.8	3.45780348582092	0.0768307855424104	-0.00527357141428463	-0.0552960358513381
0.9	3.45724771071896	0.0709645933577423	-0.00582656028289141	-0.060972374949461
1	3.45663821876524	0.0645466650375646	-0.00634777485192182	-0.0662304758274892
1.1	3.45597829252569	0.0576210344198633	-0.00683508196943616	-0.0710338129553216
1.2	3.45527142218301	0.0502352693521014	-0.0072864657683472	-0.0753488770804768
1.3	3.45452129342258	0.0424401558324707	-0.00770003830743044	-0.0791454105425069
1.4	3.45373177418956	0.0342893593614939	-0.00807405132330011	-0.0823966233872745
1.5	3.45290690021047	0.0258390655147561	-0.00840690891716739	-0.0850793886515126
1.6	3.45205085919315	0.0171476019087403	-0.00869718094964163	-0.087174415258506
1.7	3.45116797364454	0.0082750438853149	-0.00894361687195708	-0.0886663970503111
1.8	3.45026268227503	-0.000717193615107317	-0.00914515968397715	-0.0895441365817293
1.9	3.44933951999164	-0.00976677538793592	-0.0093009596792632	-0.0898006424172328
2	3.44840309651752	-0.018810873781085	-0.0094103876169189	-0.0894331988049917
2.1	3.44745807371318	-0.0277866021614789	-0.00947304694895411	-0.0884434067526381
2.2	3.44650914171233	-0.0366314511075457	-0.00948878473178079	-0.0868371956977034
2.3	3.44556099402292	-0.0452837243302793	-0.0094577008605617	-0.0846248051516948
2.4	3.44461830177965	-0.0536829712714271	-0.00938015528626145	-0.0818207359000969
2.5	3.44368568736779	-0.0617704132946439	-0.00925677290644099	-0.0784436705602551
2.6	3.44276769766714	-0.0694893603756605	-0.0090884458615538	-0.0745163635337522
2.7	3.44186877719063	-0.0767856152121218	-0.00887633301810222	-0.0700655006376444
2.8	3.44099324141094	-0.0836078617140011	-0.00862185647658697	-0.0651215289573892
2.9	3.44014525058253	-0.0899080349023847	-0.00832669500511306	-0.059718457730637
3	3.439328784373	-0.095641669338608	-0.0079927743666289	-0.0538936313419612
3.1	3.43854761761758	-0.100768223327545	-0.00762225457720961	-0.0476874757803834
3.2	3.43780529750358	-0.105251376288196	-0.00721751420304577	-0.0411432201802443
3.3	3.43710512247678	-0.109059296861147	-0.00678113187257073	-0.0343065953273355
3.4	3.43645012314102	-0.112164879524923	-0.00631586524581456	-0.0272255112619561
3.5	3.43584304539426	-0.114545947720543	-0.00582462774343858	-0.0199497163443733
3.6	3.43528633601095	-0.116185421733616	-0.00531046339162328	-0.0125304403618432
3.7	3.43478213084223	-0.117071449854121	-0.00477652018395655	-0.00502002444599602
3.8	3.43433224576236	-0.117197501622718	-0.00422602239717274	0.00252845926862676
3.9	3.43393817044463	-0.116562422276226	-0.00366224232221283	0.0100615951828055
4	3.43360106500176	-0.115170447820407	-0.00308847188528273	0.0175260158075706
4.1	3.43332175947781	-0.11303118048193	-0.00250799463496564	0.0248687941529232
4.2	3.43310075613031	-0.110159524619727	-0.00192405856073692	0.0320378336809702
4.3	3.4329382343953	-0.106575583505081	-0.00133985018581095	0.0389822525845407
4.4	3.43283405838453	-0.102304517705942	-0.000758470343899187	0.0456527591993992
4.5	3.43278778672441	-0.0973763661305714	-0.000182912005831521	0.0520020154409649
4.6	3.43279868451197	-0.0918258310948332	0.000383959530592577	0.0579849852733526
4.7	3.43286573713395	-0.085692029073245	0.000939423833989833	0.063559265367395
4.8	3.4329876656732	-0.0790182090728375	0.00148091972828717	0.0686853952824009
4.9	3.43316294361046	-0.0718514408283632	0.00200605675892932	0.0733271447105882
5	3.43338981452188	-0.0642422752548514	0.00251262368973463	0.0774517755500009
5.1	3.43366631047123	-0.0562443798068515	0.00299859405529074	0.0810302768175726
5.2	3.43399027080217	-0.0479141515812372	0.00346212886322843	0.0840375706750787
5.3	3.43435936104892	-0.0393103111608086	0.00390157660622937	0.086452688113235
5.4	3.43477109170326	-0.030493480328199	0.00431547080356177	0.0882589131194148
5.5	3.43522283660107	-0.021525746883187	0.0047025253444599	0.0894438944388186
5.6	3.43571185072138	-0.0124702198712301	0.0050616279495551	0.0899997243240812
5.7	3.43623528722568	-0.00339057857696327	0.00539183210074838	0.0899229839511303
5.8	3.4367902136016	0.00564938134602343	0.00569234781351786	0.0892147554568312
5.9	3.43737362681435	0.0145862012479485	0.00596253163807141	0.0878806008240395
6	3.43798246740893	0.0233572090338704	0.00620187627688738	0.0859305080999602
6.1	3.43861363254482	0.0319009616312995	0.0064100001963439	0.0833788056822586
6.2	3.43926398798278	0.0401576771996709	0.00658663758941233	0.0802440456425852
6.3	3.43993037907802	0.048069654016875	0.00673162901585345	0.0765488572776712
6.4	3.44060964086549	0.0555816731093658	0.00684491300680204	0.0723197722828059
6.5	3.44129860734973	0.0626413818434196	0.00692651887336542	0.0675870231303632
6.6	3.44199412013336	0.069199655864187	0.00697656090552854	0.0623843164063402
6.7	3.4426930365347	0.0752109369544406	0.0069952340896898	0.0567485830099985
6.8	3.44339223735428	0.0806335445845256	0.0069828114121819	0.0507197072551762
6.9	3.44408863445438	0.085429959137067	0.00693964275430842	0.0443402370263231
7	3.44477917831233	0.0895670750125516	0.00686615532306628	0.0376550772376023
7.1	3.44546086570034	0.0930164220530375	0.00676285550319331	0.0307111689193977
7.2	3.4461307476292	0.0957543539590147	0.00663033196137584	0.0235571563133484
7.3	3.44678593767421	0.0977622026169019	0.0064692597848062	0.0162430443947963
7.4	3.44742362077638	0.0990263974999272	0.00628040539424987	0.00881984926067031
7.5	3.44804106258453	0.0995385495513292	0.00606463193819618	0.00133924382188798
7.6	3.44863561937157	0.0992954992041534	0.00582290485026312	-0.00614679877693888
7.7	3.44920474852592	0.098299328434675	0.0055562972372473	-0.0136139840509669
7.8	3.4497460195842	0.0965573369850585	0.00493710755221646	-0.0212734389812961
