0	3.46	0.1
0.1	3.45996387746069	0.0996254626962193
0.2	3.45985642776411	0.0985031269440503
0.3	3.45967893020334	0.0966406464509069
0.4	3.45943294309644	0.0940507318248043
0.5	3.45912029625251	0.0907510685254573
0.6	3.45874308322957	0.086764202257787
0.7	3.45830365331324	0.0821173923937753
0.8	3.45780460312273	0.0768424341914092
0.9	3.45724876773285	0.0709754507623731
1	3.45663921118728	0.0645566559225682
1.1	3.45597921627044	0.0576300892407665
1.2	3.45527227340333	0.0502433247799603
1.3	3.45452206853186	0.0424471552023432
1.4	3.45373246988604	0.0342952530813459
1.5	3.45290751350324	0.0258438114316291
1.6	3.45205138742936	0.0171511656291578
1.7	3.45116841453723	0.00827739904708521
1.8	3.45026303393092	-0.000716065122325676
1.9	3.44933978093814	-0.00976688325569512
2	3.44840326572832	-0.018812219170947
2.1	3.44745815063158	-0.0277891776513505
2.2	3.44650912627161	-0.0366352406969985
2.3	3.44556088666305	-0.0452887035059174
2.4	3.44461810345968	-0.0536891071329478
2.5	3.44368539957331	-0.0617776647417843
2.6	3.44276732241239	-0.0694976783557425
2.7	3.44186831701479	-0.0767949430274047
2.8	3.44099269936839	-0.0836181353875262
2.9	3.44014463022692	-0.0899191836004573
3	3.43932808973514	-0.0956536158475218
3.1	3.43854685317733	-0.100780884581608
3.2	3.43780446815594	-0.10526466394559
3.3	3.43710423349265	-0.109073117923631
3.4	3.4364491801232	-0.112179136996913
3.5	3.4358420542293	-0.114560541302644
3.6	3.43528530281762	-0.116200248545282
3.7	3.43478106191747	-0.117086405179753
3.8	3.43433114752558	-0.117212479675231
3.9	3.43393704938135	-0.116577316971867
4	3.43359992760748	-0.11518515355846
4.1	3.43332061220307	-0.113045592922841
4.2	3.4330996053279	-0.110173541455176
4.3	3.43293708627043	-0.106589105213576
4.4	3.43283291894872	-0.102317448287653
4.5	3.43278666175386	-0.0973886138153126
4.6	3.43279757951085	-0.0918373090173762
4.7	3.43286465730319	-0.0857026559104698
4.8	3.43298661588498	-0.0790279096376174
4.9	3.43316192838864	-0.0718601466155104
5	3.43338883802832	-0.0642499249349238
5.1	3.43366537649793	-0.0562509196641312
5.2	3.43398938276893	-0.0479195358927243
5.3	3.43435852200619	-0.0393145025136283
5.4	3.43477030433966	-0.0304964498733828
5.5	3.43522210325491	-0.0215274745243588
5.6	3.43571117339568	-0.0124706943872931
5.7	3.43623466760577	-0.00338979767844263
5.8	3.43678965307466	0.00565141102678319
5.9	3.43737312649009	0.0145894642320037
6	3.43798202814059	0.0233616811350848
6.1	3.43861325494982	0.0319066101582253
6.2	3.43926367246226	0.0401644612177409
6.3	3.43993012583474	0.0480775246683216
6.4	3.44060944991947	0.0555905739878933
6.5	3.44129847855127	0.0626512494203035
6.6	3.4419940531731	0.0692104199621536
6.7	3.44269303095053	0.0752225212653995
6.8	3.44339229253503	0.0806458672269812
6.9	3.4440887496403	0.0854429332488302
7	3.44477935259264	0.089580609374202
7.1	3.44546109800799	0.093030421737458
7.2	3.44613103673336	0.0957687210022265
7.3	3.44678628217089	0.0977768367053736
7.4	3.44742401907782	0.0990411966695133
7.5	3.44804151290783	0.09955341089301
7.6	3.44863611972739	0.0993103195717994
7.7	3.44920529670784	0.0983140051501408
7.8	3.44974661315934	0.0965717685360232
7.9	3.45025776203892	0.0940960698498763
8	3.45073657183125	0.0909044343011381
8.1	3.45048942294731	0.0867040343222173
8.2	3.44884066573462	0.0811979769597137
8.3	3.44581202909283	0.0744074200445319
8.4	3.44142987997474	0.0663568328387371
8.5	3.43572521518691	0.0570741592183803
8.6	3.42860250814082	0.0464768887935992
8.7	3.41997159080016	0.0344744583411501
8.8	3.4098785196294	0.0210928165886579
8.9	3.39837434193165	0.00636122111064233
9	3.3855150611636	-0.00968720038074074
9.1	3.37131527391737	-0.0270989007365692
9.2	3.35579347757231	-0.0459262399053716
9.3	3.33901937573779	-0.0661323692202385
9.4	3.32106743308076	-0.087674320948552
9.5	3.30201672208344	-0.110502208072428
9.6	3.28191350141041	-0.134649958057231
9.7	3.260806895071	-0.160156176165226
9.8	3.23878743193816	-0.186958789400737
9.9	3.21594950498646	-0.214985681554065
10	3.19239105009355	-0.244153947519682
10.1	3.1681689829635	-0.27448788440111
10.2	3.14334130897035	-0.306017096823454
10.3	3.11801299671553	-0.338639536940094
10.4	3.09229127555498	-0.37223969385966
10.5	3.06628515343652	-0.406688274719024
